,trans_0,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6,trans_7,trans_8,trans_9,trans_10,trans_11,trans_12,trans_13,trans_14,trans_15,trans_16,trans_17,trans_18,trans_19,trans_20,trans_21,trans_22,trans_23,trans_24,trans_25,trans_26,trans_27,trans_28,trans_29,trans_30,trans_31
2025-03-05,-0.4486379,-0.7287181,0.35073337,-0.36078903,1.0956571,-0.5164692,-0.46117446,-0.5096142,0.5091859,0.5227777,-0.11202686,0.72415566,-0.37797347,-0.34779298,-0.64952123,0.6911471,0.11700099,-1.0034728,-0.23076901,-0.039902262,0.5331598,-0.064449556,0.8705895,0.03752108,0.32915556,-0.5401291,-0.1999243,0.28045258,0.20578496,-0.38380486,-0.1611609,-0.2478216
2025-03-06,-0.64901066,-0.76745456,0.3414779,-0.36989343,0.88881874,-0.63084275,-0.46602586,-0.4405036,0.574383,0.5521753,-0.1989035,0.59722435,-0.3566309,-0.43017337,-0.4804038,0.85264444,0.41299325,-0.6563264,-0.2167179,0.030354932,0.43827474,0.14485267,0.8891423,-0.13589242,0.30645034,-0.47208288,-0.3762648,0.37402102,0.07420377,-0.3885531,-0.091974646,-0.53375316
2025-03-07,-0.63199174,-0.7297815,0.42320123,-0.33018613,1.0331483,-0.51173615,-0.53731394,-0.49470913,0.4962319,0.49967274,-0.16188031,0.53892934,-0.4190708,-0.4007307,-0.6641093,0.7357019,0.19258451,-0.94914067,-0.2336398,0.030153006,0.6175391,0.046842895,0.9048032,-0.026473112,0.4067684,-0.52082795,-0.2784101,0.30891207,0.22499387,-0.4873881,-0.25358906,-0.42465895
2025-03-10,-0.80170035,-0.6401871,0.3885622,-0.3218348,0.81023943,-0.5798687,-0.5374616,-0.41237655,0.46597934,0.5568207,-0.4696894,0.35245496,-0.2580912,-0.45765194,-0.54827535,1.0631483,0.32189304,-0.68292516,-0.2546442,0.009542745,0.5587332,0.25499842,0.8600309,-0.13356283,0.3430308,-0.36228046,-0.43301138,0.22385934,-0.053035922,-0.521639,-0.22120568,-0.64564526
2025-03-11,-0.75859016,-0.62219155,0.4303456,-0.5117582,0.92610925,-0.41092068,-0.55477726,-0.34009427,0.57171786,0.51852846,-0.27884325,0.3463788,-0.38069665,-0.45578262,-0.72582436,0.8941022,0.25816196,-0.8163586,-0.17235771,0.043733705,0.5657353,0.07574025,1.0457581,-0.17690381,0.42111087,-0.40291968,-0.38977298,0.35361263,0.120717674,-0.6399723,-0.33544242,-0.5885008
2025-03-12,-0.5766788,-0.6753701,0.36556745,-0.46750566,0.9807336,-0.4038915,-0.46368903,-0.33092615,0.63117456,0.5184931,-0.22861493,0.3316061,-0.42041752,-0.39525983,-0.73347336,0.73598063,0.2406888,-0.8488083,-0.18106243,0.017789125,0.54739755,0.0007567443,1.0115825,-0.20152092,0.3914256,-0.4946899,-0.3005555,0.38534603,0.17119002,-0.5317211,-0.24901718,-0.50112975
2025-03-13,-0.6623234,-0.67677575,0.34807426,-0.59508044,0.83443725,-0.37004519,-0.414193,-0.21551716,0.68630546,0.48999187,-0.3539077,0.15040296,-0.2847186,-0.36414233,-0.64205444,0.85833395,0.42948842,-0.59779465,-0.16847128,0.002947688,0.3680248,0.110746585,0.9726391,-0.3530576,0.35065955,-0.4309341,-0.36455458,0.39009112,-0.08467748,-0.5425705,-0.24381858,-0.7215544
2025-03-14,-0.5183365,-0.25577852,-0.11643,-0.53406334,0.5739283,-0.47281247,-0.1808867,0.0033052117,0.69943357,0.87361723,-0.61143345,0.0546574,-0.5176289,-0.5487752,-0.9288753,0.98753047,-0.0033967346,-0.81365573,0.020571627,0.019417878,0.41225302,0.013196882,1.0339994,-0.40235132,0.37367928,-0.4487014,-0.36751276,0.33334962,-0.021840366,-0.53117377,-0.40576506,-0.41374204
2025-03-17,-0.7733529,-0.46212772,-0.023874305,-0.70012283,0.27233416,-0.2980728,-0.3195164,0.030340634,0.7753446,0.7382708,-0.27121,-0.18191539,-0.36337838,-0.63808537,-1.018516,1.23941,0.22058156,-0.55419046,0.10435393,-0.002613932,0.30835733,0.06849112,1.0238981,-0.4462189,0.5040877,-0.37388322,-0.4379179,0.31169024,-0.030104911,-0.71192634,-0.6881361,-0.7979827
2025-03-18,-0.8194315,-0.61026114,0.094337165,-0.60641444,0.25183755,-0.3744771,-0.23747817,0.03010514,0.75866044,0.68273336,-0.41911438,-0.29469144,-0.3188537,-0.5524802,-0.8286024,1.2648468,0.42726558,-0.3735786,-0.053354472,0.05227995,0.38846907,0.24767448,0.9978813,-0.5726723,0.44308418,-0.4280117,-0.56653196,0.38280025,-0.20326063,-0.70014036,-0.44655296,-0.96577275
2025-03-19,-0.6696861,-0.48722225,-0.1312288,-0.5852081,0.3414315,-0.36282784,-0.08618565,0.029469844,0.72014165,0.68549865,-0.35315737,-0.29695594,-0.44220868,-0.50305724,-1.084689,1.2121613,0.24109338,-0.671753,-0.051279724,0.040967733,0.43729693,0.04847017,0.9774618,-0.4473164,0.50860924,-0.4286091,-0.5226471,0.27653763,-0.071867794,-0.64872265,-0.5191095,-0.6718801
2025-03-20,-0.8541061,-0.73795205,0.06311115,-0.48887497,0.28716192,-0.32722116,-0.21782307,-0.061367746,0.65329397,0.6199506,-0.19941977,-0.34036535,-0.409168,-0.48011625,-0.99676126,1.2545396,0.44392234,-0.53904605,-0.18074614,0.08135492,0.552851,0.17862162,0.9662553,-0.4364205,0.5271506,-0.46370032,-0.6183321,0.32282186,-0.0030410439,-0.72007525,-0.513908,-0.9003413
2025-03-21,-1.2849884,-0.53890723,0.17987901,-0.4549967,0.4091109,-0.18729603,-0.65341663,-0.045251954,0.43969887,0.553452,-0.4193334,-0.4011528,-0.2849267,-0.42183653,-1.2010909,1.4000075,0.19261707,-0.7151495,-0.19901317,0.056893107,0.6397992,0.2883981,0.93049836,-0.25769502,0.5876957,-0.23747197,-0.59275246,0.21271545,0.08285802,-0.9546188,-0.8866587,-0.8958427
2025-03-24,-0.7273595,-0.56551486,-0.25122458,-0.11755529,0.42599836,-0.39067382,-0.0058971904,-0.1974031,0.5395712,0.72297853,-0.5700189,-0.43994862,-0.4289253,-0.2573314,-0.95464545,1.2236007,0.28329358,-0.73953193,-0.38145566,0.06948466,0.71177197,0.1614272,0.6482176,-0.23888619,0.46747166,-0.54132146,-0.6305478,0.26388732,0.014975607,-0.5254023,-0.4986517,-0.5283114
2025-03-25,-0.95566326,-0.8228358,-0.014413632,-0.12486607,0.24471566,-0.29926088,-0.19519964,-0.20909435,0.5868151,0.6136961,-0.23226082,-0.38605088,-0.3456075,-0.3708668,-0.909894,1.2818446,0.49368507,-0.52425325,-0.41839686,0.09413265,0.7205489,0.21468335,0.7256033,-0.23825389,0.50656897,-0.52352136,-0.6686759,0.33868134,0.17874096,-0.60437274,-0.63644624,-0.82929134
2025-03-26,-0.89918983,-0.773018,-0.124267444,-0.055578414,0.17412205,-0.5859143,-0.06338451,-0.29343262,0.35151544,0.62437004,-0.43132958,-0.4234271,-0.24805225,-0.41716626,-0.7344343,1.3438889,0.59259194,-0.49070013,-0.5301459,0.05746268,0.65082467,0.41685185,0.53395736,-0.2570669,0.43021235,-0.53850424,-0.692504,0.24769929,0.006676128,-0.34769863,-0.42326355,-0.81979334
2025-03-27,-0.953748,-0.793634,-0.0060570687,-0.13946527,0.20876145,-0.5142684,-0.10583946,-0.24579638,0.4817965,0.60570365,-0.2607227,-0.43580693,-0.4671922,-0.38361856,-0.8514266,1.2213387,0.5432516,-0.5975757,-0.4225813,0.13518956,0.7401907,0.34138057,0.7679298,-0.32642397,0.53134656,-0.61846775,-0.73356706,0.46073422,0.21767995,-0.5973083,-0.45857027,-0.8710705
2025-03-28,-0.8229015,-0.7633343,0.00025098026,-0.065291464,0.32618573,-0.76103264,-0.12537365,-0.25558692,0.28666297,0.6945535,-0.5507918,-0.2110733,-0.2188278,-0.47748506,-0.5344303,1.4240128,0.43202758,-0.5597056,-0.5724025,0.08594613,0.67500716,0.5703229,0.6185147,-0.34515208,0.3719327,-0.53093857,-0.63663536,0.25738743,-0.09015518,-0.32754663,-0.16549718,-0.7133752
2025-03-31,-0.58407974,-0.97803396,0.26447558,0.013028167,0.83986926,-0.7343263,-0.37210667,-0.54270256,0.2704883,0.39680564,-0.14264704,0.052391913,-0.3461345,-0.14036685,-0.5436123,1.1499339,0.28589535,-0.95325536,-0.6722276,0.047481887,0.7778637,0.2948127,0.6365358,-0.12670234,0.3641399,-0.5672984,-0.5326127,0.36985865,0.29446578,-0.3835062,-0.05214337,-0.40395245
2025-04-01,-0.61766255,-0.7334175,0.21457435,0.04519111,0.58892703,-0.69317245,-0.2521092,-0.3663933,0.25811368,0.584592,-0.4468665,-0.13063177,-0.51285756,-0.41980308,-0.6387945,1.107666,0.21969856,-0.9931872,-0.7648561,0.104193315,0.9791626,0.41805565,0.7979704,-0.32072356,0.40926653,-0.68887883,-0.54368776,0.33979192,0.19352365,-0.43148082,-0.17480735,-0.5993625
2025-04-02,-0.54602057,-1.0123142,0.14904548,0.053474143,0.8336557,-0.65786237,-0.27258042,-0.50353694,0.35448387,0.3432435,-0.055303216,0.027805358,-0.35711837,-0.020539481,-0.6021369,1.1153327,0.36216956,-0.94825745,-0.7505547,0.051791772,0.73825765,0.20250642,0.57776207,-0.07389215,0.37845352,-0.6116751,-0.5402224,0.36047354,0.3536793,-0.36067897,-0.088646054,-0.3601128
2025-04-03,-0.84647787,-0.7997499,0.1677297,-0.005493462,0.7672055,-0.74990565,-0.35727787,-0.39191312,0.33711046,0.6519312,-0.5418438,0.2753671,-0.13730353,-0.41500977,-0.30805418,1.3230263,0.37288594,-0.6275456,-0.6802145,0.08153334,0.68869966,0.42960235,0.6308878,-0.108659826,0.31652862,-0.3973132,-0.5527594,0.22725922,-0.0019673593,-0.26661468,-0.118524626,-0.46303293
2025-04-04,-0.78811324,-0.6389397,0.17899841,-0.07672615,0.78398365,-0.7956963,-0.37537158,-0.34885302,0.31574574,0.6475007,-0.5015953,0.18132079,-0.26351467,-0.43468267,-0.44627926,1.3195502,0.30070835,-0.7318507,-0.6311084,0.09371225,0.76291054,0.39314124,0.7810097,-0.16301116,0.33958307,-0.36803123,-0.5711726,0.24187204,0.057184353,-0.37740684,-0.12403521,-0.46574366
2025-04-07,-0.6487874,-0.549923,0.21807453,-0.17599112,0.8823607,-0.87767154,-0.49059802,-0.3523416,0.26840773,0.5346463,-0.2412472,0.22410694,-0.42763433,-0.47326323,-0.6867173,1.1814873,0.1604144,-0.9963738,-0.5805156,0.04674987,0.83274686,0.23694901,0.9311576,-0.13387823,0.38228133,-0.32487527,-0.48290724,0.16627252,0.26512668,-0.43256757,-0.19916047,-0.34905058
2025-04-08,-0.62572825,-0.57279855,0.29352188,-0.10923173,0.90927035,-0.8385564,-0.48432663,-0.32290417,0.25631446,0.5782729,-0.32753927,0.1696006,-0.3600414,-0.44832575,-0.5825046,1.1841933,0.19281319,-0.8814306,-0.6406405,0.041265823,0.88270473,0.2696054,0.94047594,-0.20036389,0.29705605,-0.312203,-0.51124245,0.18095918,0.19038962,-0.3739477,-0.13773401,-0.36751103
2025-04-09,-0.44620195,-0.48412824,-0.29528365,-0.0562888,0.8231014,-0.9241821,-0.2672554,-0.2801965,0.2394543,0.85800505,-0.571491,0.28155297,-0.19132194,-0.37042922,-0.7285786,1.349626,-0.13377403,-1.0532131,-0.41304192,-0.17705674,0.78474265,0.028580386,0.54740393,0.021526888,0.184091,-0.2425048,-0.4262372,-0.070891425,0.19870776,-0.1314751,-0.29702514,0.15015641
2025-04-10,-0.760055,-0.6380883,-0.03421036,-0.30134344,0.68440413,-0.90469074,-0.3567102,-0.010975838,0.5222609,0.76347667,-0.35395607,0.060613766,-0.04152111,-0.43760264,-0.5925201,1.654755,0.29642156,-0.56134355,-0.37420633,-0.040382408,0.626657,0.17327817,0.85454506,-0.28110325,0.2584418,-0.10708732,-0.6584549,0.17515336,0.19423333,-0.3452374,-0.22128817,-0.17024162
2025-04-11,-0.75147456,-0.6423002,-0.118819326,-0.544371,0.5991329,-0.80282575,-0.38146526,0.043306086,0.7767457,0.8007533,-0.073737085,0.1378183,-0.105455406,-0.5836175,-0.72428477,1.6394247,0.13451487,-0.5613179,0.002322182,-0.026854761,0.39585167,-0.16942558,1.0257838,-0.25482738,0.37747195,-0.03928923,-0.6309998,0.2960412,0.2968043,-0.41522828,-0.44000432,-0.13899349
2025-04-14,-0.8462773,-0.7671863,-0.10073498,-0.4094817,0.49933857,-0.62305826,-0.29037404,-0.09396629,0.80676574,0.7499804,-0.028982531,0.24823941,-0.04537331,-0.60832584,-0.70218027,1.5791487,0.22166765,-0.55728585,-0.06955348,-0.05309639,0.43800968,-0.17201203,0.8570143,-0.069291994,0.4419977,-0.15311563,-0.5896819,0.24591449,0.3807761,-0.32636034,-0.6395533,-0.1766692
2025-04-15,-0.91827285,-0.82074547,-0.08713138,-0.42861933,0.40364617,-0.5581684,-0.27588412,-0.09050508,0.81554914,0.71087456,0.0646063,0.19666791,-0.071363315,-0.5955266,-0.73419666,1.6387563,0.26367804,-0.4797638,-0.093791306,-0.011756271,0.41788578,-0.12066451,0.8829639,-0.12093898,0.49589315,-0.16764188,-0.6321272,0.32104877,0.32040814,-0.3912803,-0.6360482,-0.28685644
2025-04-16,-0.8098649,-0.6642536,0.026979122,-0.47259778,0.45037934,-0.84236825,-0.35279217,-0.20747226,0.72569406,0.643288,-0.43730316,-0.23428498,-0.008631766,-0.47538432,-0.5750486,1.5292685,0.5434892,-0.42256954,-0.2284255,-0.11054221,0.4121816,0.18832244,0.82456785,-0.4134267,0.35232362,-0.063818075,-0.65152043,0.5063681,0.11364047,-0.42841882,-0.3958992,-0.54147154
2025-04-17,-0.863714,-0.866081,0.18769132,-0.47858575,0.44790345,-0.6606123,-0.42751908,-0.19644769,0.8100015,0.6391658,-0.15083015,-0.30740255,-0.016913004,-0.55822116,-0.6806773,1.4776405,0.41315418,-0.5792255,-0.07011907,-0.07253514,0.30679086,0.015985137,0.9008355,-0.38085717,0.498909,-0.1432302,-0.57991266,0.64406115,0.33224145,-0.5105337,-0.6525074,-0.59323466
2025-04-21,-0.7812163,-0.8228307,0.14132139,-0.30705988,0.36491537,-0.8739502,-0.2677746,-0.18484466,0.62119335,0.6398589,-0.55799997,-0.57558155,0.07518567,-0.41103834,-0.38741055,1.4962518,0.44630128,-0.38970962,-0.18971783,-0.099389166,0.5066374,0.3623311,0.68937945,-0.5454965,0.3945893,-0.15904129,-0.631972,0.5493825,-0.042756006,-0.38753304,-0.28579265,-0.71991587
2025-04-22,-0.5888588,-0.82138556,0.043685682,-0.19284207,0.6386389,-0.79663366,-0.184598,-0.18150434,0.6519831,0.7673569,-0.54476935,-0.45188892,-0.07167773,-0.26987454,-0.48833674,1.4668449,0.14697734,-0.70057094,-0.2296012,-0.06431237,0.68068594,0.13744259,0.72780097,-0.45033294,0.41341028,-0.20630857,-0.60058296,0.57849073,0.17137855,-0.42262775,-0.21798116,-0.3156203
2025-04-23,-0.6954626,-0.9028464,0.039518874,-0.21174994,0.5738729,-0.79136914,-0.21841608,-0.22451913,0.6455606,0.71163887,-0.417494,-0.47095096,0.019858323,-0.2853469,-0.51435626,1.5937399,0.23777595,-0.67178416,-0.24975178,-0.08287065,0.73905474,0.18111455,0.6926236,-0.38392693,0.44604826,-0.15758386,-0.65866077,0.4956441,0.22929555,-0.44740525,-0.3114459,-0.29961842
2025-04-24,-0.7736867,-0.9007936,-0.15918884,-0.2959094,0.4534671,-0.7428166,-0.15424141,-0.19180396,0.75522095,0.69310486,-0.2716209,-0.471641,0.003924817,-0.2603779,-0.6534381,1.7324482,0.2434259,-0.6082588,-0.16654432,-0.0651706,0.60719544,0.02883176,0.6865479,-0.3392379,0.4777802,-0.11008299,-0.7484679,0.534452,0.19125433,-0.4484437,-0.45360488,-0.3046006
2025-04-25,-0.9200002,-0.8781501,-0.13406467,-0.1651893,0.07933773,-0.7583316,-0.14202312,-0.0955659,0.6446501,0.7629684,-0.37824282,-0.7531337,0.06757654,-0.431195,-0.6986015,1.8923078,0.3140146,-0.519417,-0.3203234,-0.015243746,0.8159771,0.2467577,0.6767919,-0.44485736,0.53945667,-0.14943969,-0.82671815,0.49615663,0.16935591,-0.5002535,-0.5654728,-0.5017221
2025-04-28,-1.0304117,-0.9282315,-0.07438816,-0.17537256,-0.0068079103,-0.7495874,-0.3256644,-0.2015329,0.62224954,0.71193755,-0.26095495,-0.68015856,0.08757877,-0.52600324,-0.6639737,1.8907235,0.43300802,-0.3915185,-0.3377475,-0.0065736324,0.72057253,0.2696507,0.6345218,-0.40434724,0.5317393,-0.11701868,-0.83804685,0.46945903,0.11199798,-0.4978182,-0.67328024,-0.7251477
2025-04-29,-1.0046197,-0.8465126,-0.15367195,-0.17329493,-0.045102023,-0.7589901,-0.30123368,-0.25695607,0.61525637,0.7383383,-0.4160004,-0.78024906,0.07355107,-0.47161913,-0.7392889,1.9213623,0.46942586,-0.4798665,-0.3750986,-0.044784352,0.7083063,0.2587381,0.56606936,-0.4167568,0.48714918,-0.15555364,-0.88979626,0.57172287,0.18736339,-0.55518615,-0.7342601,-0.6898241
2025-04-30,-0.95787525,-0.79102606,-0.14242812,-0.16142814,-0.029856183,-0.9500399,-0.41791567,-0.4292957,0.43251157,0.73448056,-0.41064557,-0.7248375,0.018004604,-0.5208074,-0.7768591,1.8794193,0.53850996,-0.54379463,-0.41498056,-0.059647694,0.7825264,0.33849615,0.45912868,-0.39316756,0.42117086,-0.18803975,-0.86654633,0.49402785,0.24957095,-0.49447688,-0.68231446,-0.73092175
2025-05-01,-0.8347578,-0.800491,-0.062635794,-0.018560097,0.017261371,-0.8692814,-0.34301424,-0.45524824,0.37778246,0.7101635,-0.5889566,-0.81691086,-0.03209425,-0.33623666,-0.64738715,1.7764518,0.5312627,-0.6123953,-0.6055231,-0.05372256,0.8735408,0.43294936,0.4429087,-0.44434553,0.33262455,-0.30277205,-0.93487394,0.64898884,0.32654968,-0.6014949,-0.60575485,-0.73569584
2025-05-02,-0.8021759,-0.7336084,-0.23592469,0.008663759,0.09732848,-0.8297737,-0.22626536,-0.44654194,0.45351827,0.8103412,-0.6829062,-0.6961839,-0.060946744,-0.2616657,-0.72175527,1.7635487,0.49040478,-0.6680247,-0.59273267,-0.083660915,0.9102422,0.30638665,0.3818331,-0.32017756,0.27583748,-0.2867273,-0.9442153,0.61968786,0.37216154,-0.55941737,-0.62468874,-0.5287595
2025-05-05,-0.9127563,-0.86915463,-0.076202616,-0.013740428,0.014340013,-0.7734279,-0.24265762,-0.40315962,0.42901862,0.72006905,-0.57440597,-0.7579995,-0.007260911,-0.2737816,-0.6524252,1.7697688,0.59651256,-0.55992144,-0.6415999,-0.060253292,0.9144432,0.4448238,0.3830478,-0.38342023,0.30925944,-0.34367156,-0.9449947,0.6364953,0.29394656,-0.5769336,-0.54958045,-0.72928226
2025-05-06,-0.8836096,-0.82899654,-0.13014561,0.09605077,0.03220294,-0.9511569,-0.3020418,-0.4666676,0.3695295,0.7540438,-0.6020897,-0.57624316,-0.0070924535,-0.36315554,-0.5584087,1.6786934,0.6660976,-0.5440676,-0.7263583,-0.098106936,0.9208013,0.52529055,0.29517218,-0.31334823,0.25470805,-0.32911438,-0.8516877,0.5491364,0.3524921,-0.44926172,-0.5124992,-0.63030136
2025-05-07,-0.80503154,-0.7991173,-0.19571391,0.30679297,0.06547325,-1.005439,-0.33128875,-0.561271,0.36838222,0.7425824,-0.4865635,-0.260414,0.04633154,-0.47340512,-0.54899687,1.5746598,0.54147595,-0.62393725,-0.7755029,-0.14224672,0.91977626,0.40487328,0.1296069,0.017898098,0.23741102,-0.35067916,-0.5846734,0.30679765,0.46541446,-0.20497262,-0.61512655,-0.41106108
2025-05-08,-0.8692332,-0.7448216,-0.2376334,0.3227863,0.051396985,-1.007827,-0.34325764,-0.60950536,0.34320426,0.72637486,-0.49442407,-0.22434895,0.034182034,-0.47919703,-0.63581717,1.587491,0.50345117,-0.655592,-0.70594823,-0.14350314,0.8937679,0.34134263,0.055394955,0.10191919,0.25372213,-0.34864646,-0.5662419,0.28431723,0.48557657,-0.19341707,-0.6813883,-0.4064135
2025-05-09,-0.8405774,-0.7552905,-0.10329558,0.42571414,0.047853928,-0.92802614,-0.3399303,-0.66474783,0.31266454,0.62991875,-0.5268596,-0.2660951,0.033072926,-0.39877513,-0.60436684,1.5255702,0.506784,-0.6625069,-0.85604763,-0.13298653,0.97675836,0.36522216,0.0016080886,0.1169568,0.21893749,-0.4569371,-0.5377444,0.3262465,0.47346643,-0.20644188,-0.6376431,-0.51073366
2025-05-12,-0.9451266,-0.52132946,-0.5919263,0.3152629,0.30600226,-0.63116854,-0.12971574,-0.37757862,0.33933002,0.7336035,-0.6178994,-0.058980256,-0.113229044,-0.20824254,-0.92449343,1.4383041,0.1117775,-0.7982883,-0.592741,-0.076087,0.76135725,0.11670378,-0.008620184,0.3073216,0.3598508,-0.33145103,-0.54970974,0.09331454,0.26226923,-0.15280746,-0.75124794,-0.13845883
2025-05-13,-1.0606194,-0.69753796,-0.30047822,0.31617364,0.16675395,-0.60966194,-0.30058184,-0.4315445,0.3471715,0.58409613,-0.30533826,-0.059527904,-0.022698235,-0.28668815,-0.8408888,1.5688273,0.2713405,-0.5901832,-0.70287,-0.02834192,0.852293,0.18843226,0.06764262,0.31861734,0.37668368,-0.33189464,-0.5785861,0.09113497,0.32329494,-0.2262636,-0.8080466,-0.4099101
2025-05-14,-1.0619743,-0.7910016,-0.1824771,0.30058268,0.18657798,-0.5537911,-0.33715048,-0.4164574,0.36846673,0.5466206,-0.27420637,-0.094979465,-0.051633567,-0.21948335,-0.81386733,1.5552536,0.34451914,-0.53167343,-0.8152914,0.0075429603,0.9565525,0.24823081,0.14519924,0.24599935,0.36639887,-0.39290023,-0.6304742,0.15645663,0.33379918,-0.32404947,-0.7534154,-0.5218712
2025-05-15,-0.9548443,-0.75347805,-0.18949398,0.31908056,0.2250337,-0.5273199,-0.30951095,-0.47897243,0.3589495,0.5412887,-0.3512956,-0.07022238,-0.031109456,-0.1767544,-0.8032654,1.502616,0.35077414,-0.56953543,-0.87312675,-0.047667526,1.0073924,0.21513924,0.080923654,0.29228932,0.31510285,-0.40660945,-0.5740639,0.07843441,0.30757803,-0.27426693,-0.76577175,-0.48235455
2025-05-16,-0.9106002,-0.760248,-0.2032547,0.34276557,0.2315882,-0.54432184,-0.2942794,-0.51481664,0.37092918,0.56415254,-0.3687643,-0.03788942,-0.024719719,-0.16482681,-0.764939,1.5147505,0.32395494,-0.56616366,-0.8654058,-0.058989823,1.0002716,0.18489817,0.05389005,0.30737084,0.2840415,-0.41710022,-0.57311743,0.07772047,0.2720689,-0.2472319,-0.7295489,-0.4648565
2025-05-19,-0.67642677,-0.8170135,0.09832989,0.5448348,0.22682175,-0.6795175,-0.35385343,-0.79042906,0.18002546,0.47648942,-0.4584626,-0.08047977,-0.034187138,-0.19395865,-0.49094713,1.3210707,0.38591975,-0.60745734,-1.0871294,-0.08127117,1.1607748,0.35085657,-0.061909676,0.24142526,0.15953833,-0.5948856,-0.44445837,0.094706915,0.22689553,-0.1643686,-0.50867605,-0.67420256
2025-05-20,-0.72713715,-0.75598496,0.1626555,0.56723213,0.26042092,-0.59736145,-0.3709515,-0.8305673,0.234453,0.46957654,-0.5940516,-0.04402183,-0.006202683,-0.20479672,-0.50496495,1.2329091,0.44886976,-0.62818795,-1.1183537,-0.10766822,1.1846347,0.36077574,-0.093622044,0.28725916,0.12134652,-0.6026152,-0.4058402,0.083933115,0.24093379,-0.18183357,-0.6121611,-0.66490483
2025-05-21,-0.77192837,-0.6436703,0.0938024,0.48929697,0.28173676,-0.84919876,-0.5178714,-0.81279284,0.081248455,0.5451018,-0.76769656,0.18088576,0.07019469,-0.39934647,-0.35645565,1.2338706,0.49430948,-0.50954455,-1.1254257,-0.1177987,1.0735683,0.5838652,-0.1645336,0.24751855,0.015514597,-0.44444016,-0.3433699,-0.11039363,0.02122052,-0.0677965,-0.5392036,-0.6156266
2025-05-22,-0.72439677,-0.7687215,0.34386507,0.58876616,0.43288633,-0.71135867,-0.5913152,-0.83867735,0.1537781,0.46959594,-0.6076065,0.26983982,-0.055650115,-0.45606205,-0.45882064,0.94371676,0.41473573,-0.7295316,-1.1598166,-0.11821197,1.1907127,0.4447428,0.021951519,0.25115305,0.11891855,-0.60641176,-0.20355508,-0.051867027,0.25657123,-0.104390025,-0.6459146,-0.5571862
2025-05-23,-0.53167593,-0.82488567,0.40300342,0.5486086,0.4836401,-0.8622165,-0.55713785,-0.840106,0.017173499,0.42555577,-0.7046237,0.26846823,-0.10694936,-0.455789,-0.19865301,0.88041735,0.49053693,-0.63276535,-1.3567262,-0.069524616,1.1888229,0.6675946,0.09123532,-0.010649845,0.072453454,-0.64452857,-0.25989673,-0.025368333,-0.021517782,-0.07624724,-0.30195937,-0.6740174
2025-05-27,-0.6446409,-0.57294655,-0.08149037,0.5705125,0.5179093,-0.67639637,-0.35204113,-0.5993483,0.23846143,0.5219764,-0.7557279,0.41011202,-0.078704655,-0.40451175,-0.66514915,0.92679,0.14039475,-0.82897395,-1.0465711,-0.1793276,1.0019732,0.24644195,-0.033546872,0.40582973,0.13456605,-0.46673682,-0.038445406,-0.24385606,0.057305597,0.019655697,-0.6914758,-0.18687709
